,srch_id,date_time,site_id,visitor_location_country_id,visitor_hist_starrating,visitor_hist_adr_usd,prop_country_id,prop_id,prop_starrating,prop_review_score,prop_brand_bool,prop_location_score1,prop_location_score2,prop_log_historical_price,position,price_usd,promotion_flag,srch_destination_id,srch_length_of_stay,srch_booking_window,srch_adults_count,srch_children_count,srch_room_count,srch_saturday_night_bool,srch_query_affinity_score,orig_destination_distance,random_bool,comp1_rate,comp1_inv,comp1_rate_percent_diff,comp2_rate,comp2_inv,comp2_rate_percent_diff,comp3_rate,comp3_inv,comp3_rate_percent_diff,comp4_rate,comp4_inv,comp4_rate_percent_diff,comp5_rate,comp5_inv,comp5_rate_percent_diff,comp6_rate,comp6_inv,comp6_rate_percent_diff,comp7_rate,comp7_inv,comp7_rate_percent_diff,comp8_rate,comp8_inv,comp8_rate_percent_diff,click_bool,gross_bookings_usd,booking_bool
9556,678,2013-05-05 10:07:11,12,99,,,99,75980,2,5.0,0,2.48,,4.49,2,90.5,0,18038,2,1,2,0,1,0,,,1,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,,,,,,,0,,0
9557,678,2013-05-05 10:07:11,12,99,,,99,76792,3,4.0,0,0.69,,4.71,26,150.84,0,18038,2,1,2,0,1,0,,,1,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0
9558,678,2013-05-05 10:07:11,12,99,,,99,77045,3,5.0,0,1.39,,4.71,33,104.93,0,18038,2,1,2,0,1,0,,,1,,,,,,,,,,,,,1.0,0.0,23.0,0.0,0.0,,,,,,,,0,,0
9559,678,2013-05-05 10:07:11,12,99,,,99,78117,2,3.0,0,2.3,,4.49,20,110.18,0,18038,2,1,2,0,1,0,,,1,,,,,,,,,,,,,,-1.0,,,,,,,,,,,0,,0
9560,678,2013-05-05 10:07:11,12,99,,,99,82971,3,0.0,0,2.3,0.0375,4.71,8,157.4,0,18038,2,1,2,0,1,0,,,1,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,,,,,,,0,,0
9561,678,2013-05-05 10:07:11,12,99,,,99,90242,0,5.0,0,2.71,0.1499,4.59,1,101.0,0,18038,2,1,2,0,1,0,,,1,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,,,,,,,0,,0
9562,678,2013-05-05 10:07:11,12,99,,,99,97496,3,4.0,0,1.1,,4.71,28,110.18,0,18038,2,1,2,0,1,0,,,1,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0
9563,678,2013-05-05 10:07:11,12,99,,,99,100087,2,4.0,0,0.69,,4.49,21,65.58,0,18038,2,1,2,0,1,0,,,1,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,,,,,,,0,,0
9564,678,2013-05-05 10:07:11,12,99,,,99,101000,3,0.0,1,2.77,0.2412,5.01,12,120.67,0,18038,2,1,2,0,1,0,,,1,,,,,,,,,,,,,-1.0,0.0,17.0,,,,,,,,,,0,,0
9565,678,2013-05-05 10:07:11,12,99,,,99,113273,2,0.0,0,1.1,,4.49,30,70.83,0,18038,2,1,2,0,1,0,,,1,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,,,,,,,0,,0
9566,678,2013-05-05 10:07:11,12,99,,,99,120715,0,0.0,0,0.0,,0.0,31,146.9,0,18038,2,1,2,0,1,0,,,1,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0
9567,678,2013-05-05 10:07:11,12,99,,,99,122546,4,4.0,0,1.61,,4.81,24,397.43,0,18038,2,1,2,0,1,0,,,1,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,,,,,,,0,,0
9568,678,2013-05-05 10:07:11,12,99,,,99,127805,4,4.5,0,1.1,,5.03,14,141.66,0,18038,2,1,2,0,1,0,,,1,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,,,,,,,0,,0
9569,678,2013-05-05 10:07:11,12,99,,,99,130302,2,3.5,0,2.64,0.2474,4.49,6,103.62,0,18038,2,1,2,0,1,0,,,1,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0
9570,679,2013-03-02 21:02:45,14,100,,,219,5600,3,4.5,1,2.94,0.0184,5.02,18,109.08,0,23605,1,40,2,2,1,1,,2579.79,0,,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,0,,0
9571,679,2013-03-02 21:02:45,14,100,,,219,20850,4,3.5,0,2.83,0.0185,6.07,34,249.32,0,23605,1,40,2,2,1,1,,2583.77,0,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
9572,679,2013-03-02 21:02:45,14,100,,,219,20969,4,3.5,1,3.47,0.0502,5.46,30,128.55,0,23605,1,40,2,2,1,1,,2584.08,0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,0,,0
9573,679,2013-03-02 21:02:45,14,100,,,219,21344,4,4.0,1,3.66,0.0543,5.36,31,179.2,0,23605,1,40,2,2,1,1,,2584.83,0,,,,0.0,0.0,,,,,,,,1.0,0.0,10.0,,,,,,,0.0,0.0,,0,,0
9574,679,2013-03-02 21:02:45,14,100,,,219,24546,3,4.5,1,1.95,0.0122,5.44,14,160.69,0,23605,1,40,2,2,1,1,,2581.03,0,,,,,1.0,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
9575,679,2013-03-02 21:02:45,14,100,,,219,26006,4,4.5,0,3.47,0.0491,5.95,2,245.42,1,23605,1,40,2,2,1,1,,2584.06,0,,,,0.0,0.0,7.0,,,,,,,0.0,0.0,7.0,,,,,,,0.0,0.0,,0,,0
9576,679,2013-03-02 21:02:45,14,100,,,219,27192,3,4.5,1,2.3,0.0165,5.08,15,152.9,1,23605,1,40,2,2,1,1,,2582.39,0,,,,1.0,0.0,4.0,,,,,,,1.0,0.0,4.0,,,,,,,1.0,0.0,4.0,0,,0
9577,679,2013-03-02 21:02:45,14,100,,,219,30261,5,4.5,1,3.64,0.0458,5.79,22,247.37,0,23605,1,40,2,2,1,1,,2585.02,0,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
9578,679,2013-03-02 21:02:45,14,100,,,219,38898,3,3.5,1,3.76,0.0476,5.47,8,157.77,1,23605,1,40,2,2,1,1,,2584.7,0,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
9579,679,2013-03-02 21:02:45,14,100,,,219,42981,2,2.5,0,3.66,0.0483,4.87,1,83.76,1,23605,1,40,2,2,1,1,,2584.79,0,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
9580,679,2013-03-02 21:02:45,14,100,,,219,46806,3,3.5,0,2.56,0.0033,5.2,10,139.27,0,23605,1,40,2,2,1,1,,2580.49,0,,,,0.0,0.0,10.0,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
9581,679,2013-03-02 21:02:45,14,100,,,219,46846,4,4.0,1,2.77,0.0149,5.29,12,144.14,0,23605,1,40,2,2,1,1,,2580.32,0,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
9582,679,2013-03-02 21:02:45,14,100,,,219,49959,5,4.5,1,5.18,0.1354,6.17,19,399.3,0,23605,1,40,2,2,1,1,,2585.85,0,,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,0,,0
9583,679,2013-03-02 21:02:45,14,100,,,219,51573,2,2.0,1,1.1,0.0046,4.44,33,51.62,0,23605,1,40,2,2,1,1,,2583.15,0,,,,0.0,0.0,,,,,,,,1.0,0.0,7.0,,,,,,,0.0,0.0,,0,,0
9584,679,2013-03-02 21:02:45,14,100,,,219,66560,3,4.0,1,0.69,0.015,5.11,21,144.14,1,23605,1,40,2,2,1,1,,2581.79,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
9585,679,2013-03-02 21:02:45,14,100,,,219,78276,4,4.0,1,5.09,0.1333,5.84,3,251.27,1,23605,1,40,2,2,1,1,,2585.71,0,,,,0.0,0.0,46.0,,,,,,,0.0,0.0,29.0,,,,,,,1.0,0.0,25.0,0,,0
9586,679,2013-03-02 21:02:45,14,100,,,219,79395,3,3.0,0,3.09,0.0105,5.21,16,175.3,1,23605,1,40,2,2,1,1,,2582.94,0,,,,,1.0,,,,,,,,-1.0,0.0,42.0,,,,,,,-1.0,0.0,42.0,0,,0
9587,679,2013-03-02 21:02:45,14,100,,,219,83043,5,4.5,1,3.66,0.0539,5.94,27,319.44,0,23605,1,40,2,2,1,1,,2584.91,0,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
9588,679,2013-03-02 21:02:45,14,100,,,219,87006,5,0.0,0,5.06,,5.93,9,269.77,0,23605,1,40,2,2,1,1,,2585.68,0,,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,0,,0
9589,679,2013-03-02 21:02:45,14,100,,,219,95085,4,4.0,0,3.47,0.0254,5.35,28,228.87,1,23605,1,40,2,2,1,1,,2585.52,0,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
9590,679,2013-03-02 21:02:45,14,100,,,219,99130,5,3.5,0,4.73,0.0548,5.99,25,298.99,1,23605,1,40,2,2,1,1,,2585.35,0,,,,0.0,0.0,,,,,,,,0.0,0.0,6.0,,,,,,,-1.0,0.0,5.0,0,,0
9591,679,2013-03-02 21:02:45,14,100,,,219,100631,3,4.5,1,2.08,0.0161,5.33,24,144.14,0,23605,1,40,2,2,1,1,,2580.87,0,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
9592,679,2013-03-02 21:02:45,14,100,,,219,101586,4,4.5,0,3.33,0.0118,6.17,36,338.92,1,23605,1,40,2,2,1,1,,2577.23,0,,,,0.0,0.0,,,,,,,,0.0,0.0,23.0,,,,,,,0.0,0.0,,0,,0
9593,679,2013-03-02 21:02:45,14,100,,,219,101604,4,4.0,1,1.95,0.0127,5.26,20,158.75,0,23605,1,40,2,2,1,1,,2581.18,0,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
9594,679,2013-03-02 21:02:45,14,100,,,219,102633,3,5.0,1,3.56,0.0234,5.41,13,151.93,0,23605,1,40,2,2,1,1,,2585.22,0,,,,,,,,,,,,,0.0,0.0,5.0,,,,,,,1.0,0.0,5.0,0,,0
9595,679,2013-03-02 21:02:45,14,100,,,219,107404,5,4.5,0,3.66,0.0577,6.21,6,338.92,0,23605,1,40,2,2,1,1,,2584.43,0,,,,0.0,0.0,,,,,,,,1.0,0.0,17.0,,,,,,,0.0,0.0,,0,,0
9596,679,2013-03-02 21:02:45,14,100,,,219,111047,3,4.0,1,2.89,0.0026,5.35,35,128.55,1,23605,1,40,2,2,1,1,,2580.69,0,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
9597,679,2013-03-02 21:02:45,14,100,,,219,114364,3,4.0,0,3.22,0.0116,5.28,7,158.75,1,23605,1,40,2,2,1,1,,2577.9,0,,,,,1.0,,,,,,,,,,,,,,,,,1.0,0.0,25.0,0,,0
9598,679,2013-03-02 21:02:45,14,100,,,219,114733,5,4.5,0,5.23,0.1186,6.21,32,314.57,0,23605,1,40,2,2,1,1,,2586.02,0,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0
9599,679,2013-03-02 21:02:45,14,100,,,219,117509,3,3.0,0,3.14,0.0201,5.4,4,85.7,1,23605,1,40,2,2,1,1,,2582.6,0,,,,0.0,0.0,,,,,,,,,,,,,,,,,1.0,0.0,81.0,1,98.89,1
9600,679,2013-03-02 21:02:45,14,100,,,219,120242,3,4.0,1,3.4,0.0229,5.48,26,146.08,0,23605,1,40,2,2,1,1,,2584.53,0,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
9601,679,2013-03-02 21:02:45,14,100,,,219,139309,4,4.0,0,2.3,0.013,5.61,29,175.3,1,23605,1,40,2,2,1,1,,2585.76,0,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
9602,680,2013-04-23 16:34:55,24,216,,,219,419,4,4.0,0,4.6,0.4486,5.26,15,188.52,0,17759,1,17,1,0,1,1,,,0,,,,0.0,0.0,11.0,0.0,0.0,6.0,,,,0.0,0.0,11.0,,,,,,,0.0,0.0,5.0,0,,0
9603,680,2013-04-23 16:34:55,24,216,,,219,1535,4,4.5,1,4.69,0.4034,5.49,16,178.55,0,17759,1,17,1,0,1,1,,,0,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
9604,680,2013-04-23 16:34:55,24,216,,,219,18085,3,4.5,1,4.77,0.5361,5.46,31,169.67,0,17759,1,17,1,0,1,1,,,0,,,,,,,0.0,0.0,5.0,,,,0.0,0.0,7.0,,,,,,,0.0,0.0,5.0,0,,0
9605,680,2013-04-23 16:34:55,24,216,,,219,31359,4,4.0,0,4.69,0.2815,5.43,8,168.57,1,17759,1,17,1,0,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
9606,680,2013-04-23 16:34:55,24,216,,,219,58136,4,4.0,1,4.69,0.6133,5.45,27,151.62,0,17759,1,17,1,0,1,1,,,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,6.0,0,,0
9607,680,2013-04-23 16:34:55,24,216,,,219,65100,4,4.5,1,4.56,0.4058,5.39,1,168.73,1,17759,1,17,1,0,1,1,,,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
9608,680,2013-04-23 16:34:55,24,216,,,219,66506,3,4.0,1,4.72,0.5737,5.2,18,158.6,0,17759,1,17,1,0,1,1,,,0,,,,0.0,0.0,,0.0,0.0,,,,,1.0,0.0,10.0,,,,,,,0.0,0.0,,0,,0
9609,680,2013-04-23 16:34:55,24,216,,,219,67376,4,4.5,0,4.79,0.276,5.39,4,185.68,1,17759,1,17,1,0,1,1,,,0,,,,1.0,0.0,17.0,1.0,0.0,17.0,,,,1.0,0.0,39.0,,,,,,,1.0,0.0,17.0,0,,0
9610,680,2013-04-23 16:34:55,24,216,,,219,67569,4,4.5,0,4.72,0.5022,5.54,3,259.44,1,17759,1,17,1,0,1,1,,,0,,,,0.0,0.0,17.0,0.0,0.0,17.0,,,,-1.0,0.0,20.0,,,,,,,0.0,0.0,19.0,0,,0
9611,680,2013-04-23 16:34:55,24,216,,,219,68002,4,4.0,0,4.57,0.4252,5.45,22,224.5,1,17759,1,17,1,0,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
9612,680,2013-04-23 16:34:55,24,216,,,219,84526,4,4.5,1,4.7,0.5956,5.3,14,199.83,0,17759,1,17,1,0,1,1,,,0,,,,-1.0,0.0,8.0,-1.0,0.0,8.0,,,,,,,,,,,,,-1.0,0.0,8.0,0,,0
9613,680,2013-04-23 16:34:55,24,216,,,219,85065,4,4.0,1,4.58,0.4639,5.5,7,198.5,0,17759,1,17,1,0,1,1,,,0,,,,1.0,0.0,25.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
9614,680,2013-04-23 16:34:55,24,216,,,219,89951,4,4.0,1,4.73,0.3135,5.43,10,158.6,0,17759,1,17,1,0,1,1,,,0,,,,0.0,0.0,,0.0,0.0,5.0,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
9615,680,2013-04-23 16:34:55,24,216,,,219,91084,4,4.5,1,4.67,0.4442,5.25,21,148.62,0,17759,1,17,1,0,1,1,,,0,,,,,,,0.0,0.0,,,,,0.0,0.0,10.0,,,,,,,0.0,0.0,,0,,0
9616,680,2013-04-23 16:34:55,24,216,,,219,91687,4,4.5,1,4.76,0.4488,5.69,24,208.33,0,17759,1,17,1,0,1,1,,,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
9617,680,2013-04-23 16:34:55,24,216,,,219,93384,4,4.5,1,4.76,0.4264,5.61,28,142.64,0,17759,1,17,1,0,1,1,,,0,,,,0.0,0.0,,0.0,0.0,,,,,1.0,0.0,25.0,,,,,,,0.0,0.0,,0,,0
9618,680,2013-04-23 16:34:55,24,216,,,219,98359,3,4.0,1,4.76,0.2673,5.19,13,178.55,0,17759,1,17,1,0,1,1,,,0,,,,,1.0,,0.0,0.0,10.0,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
9619,680,2013-04-23 16:34:55,24,216,,,219,98457,4,4.5,0,4.79,0.3432,5.61,6,166.78,1,17759,1,17,1,0,1,1,,,0,,,,0.0,0.0,,1.0,0.0,23.0,,,,1.0,0.0,25.0,,,,,,,1.0,0.0,25.0,0,,0
9620,680,2013-04-23 16:34:55,24,216,,,219,101503,4,4.0,1,4.75,0.5806,5.67,19,178.55,0,17759,1,17,1,0,1,1,,,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
9621,680,2013-04-23 16:34:55,24,216,,,219,111435,4,4.5,1,4.78,0.265,5.64,25,211.12,1,17759,1,17,1,0,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
9622,680,2013-04-23 16:34:55,24,216,,,219,111508,3,4.5,0,4.75,0.52,5.28,30,198.5,0,17759,1,17,1,0,1,1,,,0,,,,1.0,0.0,6.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
9623,680,2013-04-23 16:34:55,24,216,,,219,111940,4,4.5,0,4.09,0.0854,5.59,29,254.36,0,17759,1,17,1,0,1,1,,,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
9624,680,2013-04-23 16:34:55,24,216,,,219,117012,3,4.5,1,4.76,0.3987,5.32,32,213.46,0,17759,1,17,1,0,1,1,,,0,,,,-1.0,0.0,2.0,0.0,0.0,,,,,,1.0,,,,,,,,-1.0,0.0,2.0,0,,0
9625,680,2013-04-23 16:34:55,24,216,,,219,119127,4,4.5,1,4.75,0.4972,5.5,26,163.52,0,17759,1,17,1,0,1,1,,,0,,,,,,,0.0,0.0,10.0,,,,0.0,0.0,,,,,,,,0.0,0.0,10.0,0,,0
9626,680,2013-04-23 16:34:55,24,216,,,219,124166,4,4.0,0,4.69,0.625,5.28,9,208.47,1,17759,1,17,1,0,1,1,,,0,,,,0.0,0.0,,0.0,0.0,9.0,,,,0.0,0.0,,,,,,,,0.0,0.0,9.0,0,,0
9627,680,2013-04-23 16:34:55,24,216,,,219,125053,4,4.5,1,4.67,0.592,5.46,2,141.39,1,17759,1,17,1,0,1,1,,,0,,,,0.0,0.0,,1.0,0.0,47.0,,,,0.0,0.0,31.0,,,,,,,0.0,0.0,31.0,1,165.0,1
9628,680,2013-04-23 16:34:55,24,216,,,219,136025,3,4.5,1,4.78,0.494,5.37,20,148.62,0,17759,1,17,1,0,1,1,,,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
9629,680,2013-04-23 16:34:55,24,216,,,219,136880,4,4.5,1,4.56,0.4149,5.53,12,178.55,0,17759,1,17,1,0,1,1,,,0,,,,0.0,0.0,,1.0,0.0,11.0,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
9630,681,2013-06-09 16:17:26,11,103,,,103,2088,4,3.5,1,4.25,0.4332,0.0,34,73.36,0,13319,3,7,1,0,1,0,,,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,0,,0
9631,681,2013-06-09 16:17:26,11,103,,,103,11762,5,4.0,1,4.25,0.5411,0.0,1,124.63,1,13319,3,7,1,0,1,0,,,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,0,,0
9632,681,2013-06-09 16:17:26,11,103,,,103,12516,5,4.5,0,4.25,0.5594,0.0,13,122.26,1,13319,3,7,1,0,1,0,,,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,0,,0
9633,681,2013-06-09 16:17:26,11,103,,,103,17447,4,3.5,0,4.23,0.4234,0.0,33,83.61,0,13319,3,7,1,0,1,0,,,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,0,,0
9634,681,2013-06-09 16:17:26,11,103,,,103,18933,5,3.5,0,4.25,0.4313,0.0,3,67.05,1,13319,3,7,1,0,1,0,,,0,,,,,,,,1.0,,,,,0.0,0.0,,,,,,,,,,,0,,0
9635,681,2013-06-09 16:17:26,11,103,,,103,19790,5,4.5,0,4.23,0.3027,0.0,16,118.32,0,13319,3,7,1,0,1,0,,,0,,,,-1.0,0.0,11.0,0.0,0.0,66.0,,,,0.0,0.0,66.0,,,,,,,,,,0,,0
9636,681,2013-06-09 16:17:26,11,103,,,103,20024,5,4.0,0,4.37,0.1845,0.0,15,97.81,0,13319,3,7,1,0,1,0,,,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,0,,0
9637,681,2013-06-09 16:17:26,11,103,,,103,21226,5,4.0,0,4.25,0.5549,0.0,7,95.44,1,13319,3,7,1,0,1,0,,,0,,,,-1.0,0.0,7.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,0,,0
9638,681,2013-06-09 16:17:26,11,103,,,103,25252,4,0.0,1,4.38,,0.0,25,56.0,1,13319,3,7,1,0,1,0,,,0,,,,1.0,0.0,9.0,1.0,0.0,53.0,,,,1.0,0.0,7.0,,,,,,,,,,0,,0
9639,681,2013-06-09 16:17:26,11,103,,,103,26159,5,4.5,0,4.26,0.5437,0.0,8,171.95,1,13319,3,7,1,0,1,0,,,0,,,,0.0,0.0,,,1.0,,,,,0.0,0.0,,,,,,,,,,,0,,0
9640,681,2013-06-09 16:17:26,11,103,,,103,31265,5,4.5,1,4.37,0.199,0.0,21,165.64,0,13319,3,7,1,0,1,0,,,0,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0
9641,681,2013-06-09 16:17:26,11,103,,,103,33996,5,4.5,1,4.25,0.4602,0.0,30,146.71,0,13319,3,7,1,0,1,0,,,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,0,,0
9642,681,2013-06-09 16:17:26,11,103,,,103,46226,5,4.0,0,4.39,0.2894,0.0,18,86.76,1,13319,3,7,1,0,1,0,,,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,0,,0
9643,681,2013-06-09 16:17:26,11,103,,,103,65699,4,4.0,0,4.39,0.4381,0.0,12,78.09,1,13319,3,7,1,0,1,0,,,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,0,,0
9644,681,2013-06-09 16:17:26,11,103,,,103,78151,5,4.5,1,4.23,0.3781,0.0,24,147.5,0,13319,3,7,1,0,1,0,,,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,0,,0
9645,681,2013-06-09 16:17:26,11,103,,,103,85431,5,4.5,1,4.41,0.434,0.0,2,100.17,1,13319,3,7,1,0,1,0,,,0,,,,1.0,0.0,13.0,1.0,0.0,11.0,,,,1.0,0.0,11.0,,,,,,,,,,1,299.69,1
9646,681,2013-06-09 16:17:26,11,103,,,103,87300,5,4.0,1,4.26,0.3766,0.0,20,117.53,0,13319,3,7,1,0,1,0,,,0,,,,0.0,0.0,,-1.0,0.0,10.0,,,,-1.0,0.0,21.0,,,,,,,,,,0,,0
9647,681,2013-06-09 16:17:26,11,103,,,103,90861,5,4.0,1,4.25,0.4961,0.0,10,136.46,0,13319,3,7,1,0,1,0,,,0,,,,0.0,0.0,2.0,1.0,0.0,44.0,,,,0.0,0.0,,,,,,,,,,,0,,0
9648,681,2013-06-09 16:17:26,11,103,,,103,95589,4,4.0,0,4.41,0.4297,0.0,26,80.45,0,13319,3,7,1,0,1,0,,,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,0,,0
9649,681,2013-06-09 16:17:26,11,103,,,103,96728,5,4.5,0,4.25,0.5009,0.0,14,119.89,1,13319,3,7,1,0,1,0,,,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,0,,0
9650,681,2013-06-09 16:17:26,11,103,,,103,101671,5,4.0,0,4.39,0.3964,0.0,6,77.3,1,13319,3,7,1,0,1,0,,,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,0,,0
9651,681,2013-06-09 16:17:26,11,103,,,103,105552,5,4.5,1,4.28,0.5575,0.0,32,138.82,0,13319,3,7,1,0,1,0,,,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,0,,0
9652,681,2013-06-09 16:17:26,11,103,,,103,105677,3,3.0,0,4.38,0.2571,0.0,31,43.38,0,13319,3,7,1,0,1,0,,,0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0
9653,681,2013-06-09 16:17:26,11,103,,,103,106029,4,3.5,0,4.38,0.3026,0.0,35,104.91,0,13319,3,7,1,0,1,0,,,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,0,,0
9654,681,2013-06-09 16:17:26,11,103,,,103,107691,5,4.5,1,4.29,0.1863,0.0,27,172.74,0,13319,3,7,1,0,1,0,,,0,,,,0.0,0.0,13.0,,,,,,,0.0,0.0,,,,,,,,,,,0,,0
9655,681,2013-06-09 16:17:26,11,103,,,103,110951,3,3.5,0,4.25,0.3439,0.0,28,33.13,1,13319,3,7,1,0,1,0,,,0,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0
9656,681,2013-06-09 16:17:26,11,103,,,103,112752,4,4.0,0,4.25,0.3405,0.0,9,94.65,1,13319,3,7,1,0,1,0,,,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,0,,0
9657,681,2013-06-09 16:17:26,11,103,,,103,120872,4,3.5,1,4.28,0.2041,0.0,22,87.55,0,13319,3,7,1,0,1,0,,,0,,,,1.0,0.0,16.0,1.0,0.0,9.0,,,,0.0,0.0,18.0,,,,,,,,,,0,,0
9658,681,2013-06-09 16:17:26,11,103,,,103,124650,4,4.0,0,4.39,0.2645,0.0,19,78.88,0,13319,3,7,1,0,1,0,,,0,,,,-1.0,0.0,8.0,0.0,1.0,9.0,,,,-1.0,0.0,9.0,,,,,,,,,,0,,0
9659,681,2013-06-09 16:17:26,11,103,,,103,130253,5,4.0,0,4.26,0.5224,0.0,29,164.85,0,13319,3,7,1,0,1,0,,,0,,,,0.0,0.0,,,1.0,,,,,0.0,0.0,,,,,,,,,,,0,,0
9660,681,2013-06-09 16:17:26,11,103,,,103,139298,4,4.0,1,4.25,0.5647,0.0,4,69.41,1,13319,3,7,1,0,1,0,,,0,,,,1.0,0.0,18.0,1.0,0.0,16.0,,,,0.0,0.0,,,,,,,,,,,0,,0
9661,683,2013-06-03 18:53:30,5,219,,,31,3454,3,4.5,0,6.45,0.1203,0.0,6,184.0,1,23840,3,53,3,0,1,1,,4153.72,0,,,,,,,,,,,,,0.0,0.0,,-1.0,0.0,10.0,-1.0,0.0,4.0,,,,1,607.96,1
9662,683,2013-06-03 18:53:30,5,219,,,31,10191,4,4.5,0,6.45,0.2919,0.0,30,234.0,1,23840,3,53,3,0,1,1,,4153.84,0,,,,,,,,,,,,,0.0,0.0,,,,,-1.0,0.0,2.0,,,,0,,0
